Date,TotalVolume,region,longitude,latitude
5/1/16,102002.62,Los Angeles,34.0536834,-118.2427669
5/1/16,2389.94,Louisville,38.2542376,-85.759407
5/1/16,4107.48,Miami Ft Lauderdale,26.0917308,-80.1359398
5/1/16,97128.22,Midsouth,NaN,NaN 
5/1/16,8547.72,Nashville,36.1622296,-86.7743531
5/1/16,5262.04,New Orleans,29.9499323,-90.0701156
5/1/16,54477.59,New York,40.7308619,-73.9871558
5/1/16,151476.61,Northeast,NaN,NaN 
5/1/16,11626.48,Northern New England,NaN,NaN 
5/1/16,5699.71,Orlando,28.5421097,-81.3790388
5/1/16,13101.38,Philadelphia,39.9524152,-75.1635755
5/1/16,19517.25,Phoenix Tucson,32.1706314,-110.8767957
5/1/16,2119.08,Pittsburgh,40.4416941,-79.9900861
5/1/16,42077.45,Plains,NaN,NaN 
5/1/16,44515.8,Portland,45.5202471,-122.6741949
5/1/16,6514.47,Raleigh Greensboro,36.080299,-79.758384
5/1/16,8833.79,Richmond Norfolk,37.5675205,-77.4674126
5/1/16,6667.12,Roanoke,37.274532,-79.96020968
5/1/16,13056.72,Sacramento,38.5815719,-121.4943996
5/1/16,17211.18,San Diego,32.7174209,-117.1627714
5/1/16,47035.36,San Francisco,37.7647993,-122.4629897
5/1/16,54382.38,Seattle,47.6038321,-122.3300624
5/1/16,8528.01,South Carolina,33.6874388,-80.4363743
5/1/16,113305.24,SouthCentral,NaN,NaN 
5/1/16,57064.62,Southeast,NaN,NaN 
5/1/16,3665.51,Spokane,47.6579425,-117.4212265
5/1/16,5153.05,St Louis,38.6272733,-90.1978889
5/1/16,3118.81,Syracuse,43.0481221,-76.1474244
5/1/16,4800.24,Tampa,27.9477595,-82.458444
5/1/16,1317867,TotalUS,NaN,NaN 
5/1/16,509484.65,West,NaN,NaN 
5/1/16,52358.11,West Texas New Mexico,26.2711968,-98.3266103
5/8/16,120194.49,Albany,42.6511674,-73.754968
5/8/16,643699.77,Atlanta,33.7490987,-84.3901849
5/8/16,1103888.28,Baltimore Washington,39.2908816,-76.610759
5/8/16,106409.67,Boise,43.61656,-116.200835
5/8/16,924194.42,Boston,42.3602534,-71.0582912
5/8/16,201142.55,Buffalo Rochester,43.1519085,-77.659047
5/8/16,7808461.74,California,36.7014631,-118.7559974
5/8/16,253622.75,Charlotte,35.2270869,-80.8431268
5/8/16,974740.13,Chicago,41.8755616,-87.6244212
5/8/16,314243.15,Cincinnati Dayton,39.1099604,-84.537681
5/8/16,201205.97,Columbus,39.9622601,-83.0007065
5/8/16,1475782.06,Dallas Fort Worth,32.58958,-96.9697268
5/8/16,1113912.58,Denver,39.7391428,-104.984696
5/8/16,500424.55,Detroit,42.3315509,-83.0466403
5/8/16,272057.12,Grand Rapids,42.9632405,-85.6678639
5/8/16,4460481.53,GreatLakes,NaN,NaN 
5/8/16,373544.69,Harrisburg Scranton,41.4086874,-75.6621294
5/8/16,522565.33,Hartford Springfield,42.1184111,-72.8573671
5/8/16,1406283.85,Houston,29.7589382,-95.3676974
5/8/16,228601.39,Indianapolis,39.7683331,-86.1583502
5/8/16,224519.56,Jacksonville,30.3321838,-81.655651
5/8/16,427575.05,Las Vegas,36.1662859,-115.149225
5/8/16,3942054.31,Los Angeles,34.0536834,-118.2427669
5/8/16,139475.75,Louisville,38.2542376,-85.759407
5/8/16,653844.27,Miami Ft Lauderdale,26.0917308,-80.1359398
5/8/16,3850645.65,Midsouth,NaN,NaN 
5/8/16,212720.44,Nashville,36.1622296,-86.7743531
5/8/16,495732.92,New Orleans,29.9499323,-90.0701156
5/8/16,2740587.86,New York,40.7308619,-73.9871558
5/8/16,6899727.12,Northeast,NaN,NaN 
5/8/16,546838.34,Northern New England,NaN,NaN 
5/8/16,432737.31,Orlando,28.5421097,-81.3790388
5/8/16,698601.84,Philadelphia,39.9524152,-75.1635755
5/8/16,1489269.33,Phoenix Tucson,32.1706314,-110.8767957
5/8/16,144813.19,Pittsburgh,40.4416941,-79.9900861
5/8/16,2664926.82,Plains,NaN,NaN 
5/8/16,969780.21,Portland,45.5202471,-122.6741949
5/8/16,318524.19,Raleigh Greensboro,36.080299,-79.758384
5/8/16,334121.64,Richmond Norfolk,37.5675205,-77.4674126
5/8/16,184595.6,Roanoke,37.274532,-79.96020968
5/8/16,569710.14,Sacramento,38.5815719,-121.4943996
5/8/16,649503.23,San Diego,32.7174209,-117.1627714
5/8/16,961334.65,San Francisco,37.7647993,-122.4629897
5/8/16,1007800.54,Seattle,47.6038321,-122.3300624
5/8/16,504149.45,South Carolina,33.6874388,-80.4363743
5/8/16,7281887.35,SouthCentral,NaN,NaN 
5/8/16,4651540.06,Southeast,NaN,NaN 
5/8/16,127403.24,Spokane,47.6579425,-117.4212265
5/8/16,263363.51,St Louis,38.6272733,-90.1978889
5/8/16,85623.78,Syracuse,43.0481221,-76.1474244
5/8/16,493628.61,Tampa,27.9477595,-82.458444
5/8/16,46324529.7,TotalUS,NaN,NaN 
5/8/16,8706859.44,West,NaN,NaN 
5/8/16,1052940.48,West Texas New Mexico,26.2711968,-98.3266103
5/8/16,2103.64,Albany,42.6511674,-73.754968
5/8/16,9663.49,Atlanta,33.7490987,-84.3901849
5/8/16,21296.42,Baltimore Washington,39.2908816,-76.610759
5/8/16,2481.5,Boise,43.61656,-116.200835
5/8/16,15589.8,Boston,42.3602534,-71.0582912
5/8/16,7228.12,Buffalo Rochester,43.1519085,-77.659047
5/8/16,256669.13,California,36.7014631,-118.7559974
5/8/16,5581.18,Charlotte,35.2270869,-80.8431268
5/8/16,34200.94,Chicago,41.8755616,-87.6244212
5/8/16,14624.46,Cincinnati Dayton,39.1099604,-84.537681
5/8/16,8467.42,Columbus,39.9622601,-83.0007065
5/8/16,26837.25,Dallas Fort Worth,32.58958,-96.9697268
5/8/16,50559.21,Denver,39.7391428,-104.984696
5/8/16,16109.87,Detroit,42.3315509,-83.0466403
5/8/16,1750.18,Grand Rapids,42.9632405,-85.6678639
5/8/16,123789.24,GreatLakes,NaN,NaN 
5/8/16,6605.29,Harrisburg Scranton,41.4086874,-75.6621294
5/8/16,8622.92,Hartford Springfield,42.1184111,-72.8573671
5/8/16,20458.56,Houston,29.7589382,-95.3676974
5/8/16,3820.07,Indianapolis,39.7683331,-86.1583502
5/8/16,3174.26,Jacksonville,30.3321838,-81.655651
5/8/16,13681.17,Las Vegas,36.1662859,-115.149225
5/8/16,119123.05,Los Angeles,34.0536834,-118.2427669
5/8/16,1825.53,Louisville,38.2542376,-85.759407
5/8/16,4317.01,Miami Ft Lauderdale,26.0917308,-80.1359398
5/8/16,103093.15,Midsouth,NaN,NaN 
5/8/16,16049.96,Nashville,36.1622296,-86.7743531
5/8/16,4828.24,New Orleans,29.9499323,-90.0701156
5/8/16,39638.67,New York,40.7308619,-73.9871558
5/8/16,123022.55,Northeast,NaN,NaN 
5/8/16,11801.47,Northern New England,NaN,NaN 
5/8/16,5598.49,Orlando,28.5421097,-81.3790388
5/8/16,8514.81,Philadelphia,39.9524152,-75.1635755
5/8/16,14187.6,Phoenix Tucson,32.1706314,-110.8767957
5/8/16,2124.35,Pittsburgh,40.4416941,-79.9900861
5/8/16,54825.59,Plains,NaN,NaN 
5/8/16,40105,Portland,45.5202471,-122.6741949
5/8/16,6930.97,Raleigh Greensboro,36.080299,-79.758384
5/8/16,9008.52,Richmond Norfolk,37.5675205,-77.4674126
5/8/16,7229.48,Roanoke,37.274532,-79.96020968
5/8/16,12962.2,Sacramento,38.5815719,-121.4943996
5/8/16,22751.54,San Diego,32.7174209,-117.1627714
5/8/16,51985.57,San Francisco,37.7647993,-122.4629897
5/8/16,54996.33,Seattle,47.6038321,-122.3300624
5/8/16,6899.7,South Carolina,33.6874388,-80.4363743
5/8/16,133142.97,SouthCentral,NaN,NaN 
5/8/16,52129.42,Southeast,NaN,NaN 
5/8/16,3542.46,Spokane,47.6579425,-117.4212265
5/8/16,5666.7,St Louis,38.6272733,-90.1978889
5/8/16,4156.13,Syracuse,43.0481221,-76.1474244
5/8/16,4029.84,Tampa,27.9477595,-82.458444
5/8/16,1137940.78,TotalUS,NaN,NaN 
5/8/16,291268.76,West,NaN,NaN 
5/8/16,41244.99,West Texas New Mexico,26.2711968,-98.3266103
5/15/16,96924.19,Albany,42.6511674,-73.754968
5/15/16,755306.53,Atlanta,33.7490987,-84.3901849
5/15/16,901689.79,Baltimore Washington,39.2908816,-76.610759
5/15/16,95143.57,Boise,43.61656,-116.200835
5/15/16,709563.16,Boston,42.3602534,-71.0582912
5/15/16,164790.54,Buffalo Rochester,43.1519085,-77.659047
5/15/16,6068872.71,California,36.7014631,-118.7559974
5/15/16,215807.01,Charlotte,35.2270869,-80.8431268
5/15/16,930403.37,Chicago,41.8755616,-87.6244212
5/15/16,250333.08,Cincinnati Dayton,39.1099604,-84.537681
5/15/16,202002,Columbus,39.9622601,-83.0007065
5/15/16,1366439.71,Dallas Fort Worth,32.58958,-96.9697268
5/15/16,952354.86,Denver,39.7391428,-104.984696
5/15/16,485653.27,Detroit,42.3315509,-83.0466403
5/15/16,295706.69,Grand Rapids,42.9632405,-85.6678639
5/15/16,4324700.33,GreatLakes,NaN,NaN 
5/15/16,270638.76,Harrisburg Scranton,41.4086874,-75.6621294
5/15/16,416264.79,Hartford Springfield,42.1184111,-72.8573671
5/15/16,1343566.69,Houston,29.7589382,-95.3676974
5/15/16,212806.58,Indianapolis,39.7683331,-86.1583502
5/15/16,257370.46,Jacksonville,30.3321838,-81.655651
5/15/16,317621.52,Las Vegas,36.1662859,-115.149225
5/15/16,2866855.58,Los Angeles,34.0536834,-118.2427669
5/15/16,106278.64,Louisville,38.2542376,-85.759407
5/15/16,889357.25,Miami Ft Lauderdale,26.0917308,-80.1359398
5/15/16,3205037.79,Midsouth,NaN,NaN 
5/15/16,219615.86,Nashville,36.1622296,-86.7743531
5/15/16,288244.89,New Orleans,29.9499323,-90.0701156
5/15/16,1706730.17,New York,40.7308619,-73.9871558
5/15/16,4999100.74,Northeast,NaN,NaN 
5/15/16,443517.22,Northern New England,NaN,NaN 
5/15/16,512839.94,Orlando,28.5421097,-81.3790388
5/15/16,474934.47,Philadelphia,39.9524152,-75.1635755
5/15/16,1318932.22,Phoenix Tucson,32.1706314,-110.8767957
5/15/16,165733.74,Pittsburgh,40.4416941,-79.9900861
5/15/16,2100440.16,Plains,NaN,NaN 
5/15/16,884782.05,Portland,45.5202471,-122.6741949
5/15/16,293520.49,Raleigh Greensboro,36.080299,-79.758384
5/15/16,250352.36,Richmond Norfolk,37.5675205,-77.4674126
5/15/16,141716.2,Roanoke,37.274532,-79.96020968
5/15/16,438309.86,Sacramento,38.5815719,-121.4943996
5/15/16,553706.74,San Diego,32.7174209,-117.1627714
5/15/16,772064.79,San Francisco,37.7647993,-122.4629897
5/15/16,844349.33,Seattle,47.6038321,-122.3300624
5/15/16,422276.07,South Carolina,33.6874388,-80.4363743
5/15/16,6728120.77,SouthCentral,NaN,NaN 
5/15/16,5002102.24,Southeast,NaN,NaN 
5/15/16,111993.65,Spokane,47.6579425,-117.4212265
5/15/16,290603.88,St Louis,38.6272733,-90.1978889
5/15/16,71440,Syracuse,43.0481221,-76.1474244
5/15/16,522134.64,Tampa,27.9477595,-82.458444
5/15/16,39914996.74,TotalUS,NaN,NaN 
5/15/16,7486622.03,West,NaN,NaN 
5/15/16,901217.17,West Texas New Mexico,26.2711968,-98.3266103
5/15/16,1259.86,Albany,42.6511674,-73.754968
5/15/16,10861.36,Atlanta,33.7490987,-84.3901849
5/15/16,16935.54,Baltimore Washington,39.2908816,-76.610759
5/15/16,1755.38,Boise,43.61656,-116.200835
5/15/16,14776.15,Boston,42.3602534,-71.0582912
5/15/16,7832.2,Buffalo Rochester,43.1519085,-77.659047
5/15/16,202641.92,California,36.7014631,-118.7559974
5/15/16,6007.48,Charlotte,35.2270869,-80.8431268
5/15/16,32454.82,Chicago,41.8755616,-87.6244212
5/15/16,15206.47,Cincinnati Dayton,39.1099604,-84.537681
5/15/16,7017.73,Columbus,39.9622601,-83.0007065
5/15/16,26845.53,Dallas Fort Worth,32.58958,-96.9697268
5/15/16,24086.48,Denver,39.7391428,-104.984696
5/15/16,14006.16,Detroit,42.3315509,-83.0466403
5/15/16,1891.39,Grand Rapids,42.9632405,-85.6678639
5/15/16,119264.62,GreatLakes,NaN,NaN 
5/15/16,9086.18,Harrisburg Scranton,41.4086874,-75.6621294
5/15/16,7461.06,Hartford Springfield,42.1184111,-72.8573671
5/15/16,22900.08,Houston,29.7589382,-95.3676974
5/15/16,4772.79,Indianapolis,39.7683331,-86.1583502
5/15/16,3079.43,Jacksonville,30.3321838,-81.655651
5/15/16,28101.68,Las Vegas,36.1662859,-115.149225
5/15/16,108031.14,Los Angeles,34.0536834,-118.2427669
5/15/16,2477.92,Louisville,38.2542376,-85.759407
5/15/16,6346.82,Miami Ft Lauderdale,26.0917308,-80.1359398
5/15/16,96681.58,Midsouth,NaN,NaN 
5/15/16,14199.98,Nashville,36.1622296,-86.7743531
5/15/16,3075.57,New Orleans,29.9499323,-90.0701156
5/15/16,34788.28,New York,40.7308619,-73.9871558
5/15/16,112278.17,Northeast,NaN,NaN 
5/15/16,5778.15,Northern New England,NaN,NaN 
5/15/16,5418.84,Orlando,28.5421097,-81.3790388
5/15/16,10923.26,Philadelphia,39.9524152,-75.1635755
5/15/16,23075.45,Phoenix Tucson,32.1706314,-110.8767957
5/15/16,2139.33,Pittsburgh,40.4416941,-79.9900861
5/15/16,47778.34,Plains,NaN,NaN 
5/15/16,28745.81,Portland,45.5202471,-122.6741949
5/15/16,6628.06,Raleigh Greensboro,36.080299,-79.758384
5/15/16,8522.69,Richmond Norfolk,37.5675205,-77.4674126
5/15/16,6897.54,Roanoke,37.274532,-79.96020968
5/15/16,11673.76,Sacramento,38.5815719,-121.4943996
5/15/16,16392.02,San Diego,32.7174209,-117.1627714
5/15/16,31308.71,San Francisco,37.7647993,-122.4629897
5/15/16,42825.14,Seattle,47.6038321,-122.3300624
5/15/16,9990.1,South Carolina,33.6874388,-80.4363743
5/15/16,128078.72,SouthCentral,NaN,NaN 
5/15/16,63876.47,Southeast,NaN,NaN 
5/15/16,3399.86,Spokane,47.6579425,-117.4212265
5/15/16,6797.21,St Louis,38.6272733,-90.1978889
5/15/16,3438.24,Syracuse,43.0481221,-76.1474244
5/15/16,5009.34,Tampa,27.9477595,-82.458444
5/15/16,1023252.17,TotalUS,NaN,NaN 
5/15/16,252652.39,West,NaN,NaN 
5/15/16,50809.3,West Texas New Mexico,26.2711968,-98.3266103
5/22/16,98863.64,Albany,42.6511674,-73.754968
5/22/16,585351.77,Atlanta,33.7490987,-84.3901849
5/22/16,837573.29,Baltimore Washington,39.2908816,-76.610759
5/22/16,75996.51,Boise,43.61656,-116.200835
5/22/16,665086.17,Boston,42.3602534,-71.0582912
5/22/16,168251.29,Buffalo Rochester,43.1519085,-77.659047
5/22/16,6501981.08,California,36.7014631,-118.7559974
5/22/16,203492.89,Charlotte,35.2270869,-80.8431268
5/22/16,903864.9,Chicago,41.8755616,-87.6244212
5/22/16,250387.73,Cincinnati Dayton,39.1099604,-84.537681
5/22/16,210263.7,Columbus,39.9622601,-83.0007065
5/22/16,1378888.74,Dallas Fort Worth,32.58958,-96.9697268
5/22/16,932146.56,Denver,39.7391428,-104.984696
5/22/16,303330.62,Detroit,42.3315509,-83.0466403
5/22/16,151840.62,Grand Rapids,42.9632405,-85.6678639
5/22/16,3705262.31,GreatLakes,NaN,NaN 
5/22/16,257598.79,Harrisburg Scranton,41.4086874,-75.6621294
5/22/16,296893.56,Hartford Springfield,42.1184111,-72.8573671
5/22/16,1378761.67,Houston,29.7589382,-95.3676974
5/22/16,214847.19,Indianapolis,39.7683331,-86.1583502
5/22/16,160652.39,Jacksonville,30.3321838,-81.655651
5/22/16,318913.34,Las Vegas,36.1662859,-115.149225
5/22/16,3134305.39,Los Angeles,34.0536834,-118.2427669
5/22/16,113794.41,Louisville,38.2542376,-85.759407
5/22/16,497819.63,Miami Ft Lauderdale,26.0917308,-80.1359398
5/22/16,3154318.39,Midsouth,NaN,NaN 
5/22/16,204128.5,Nashville,36.1622296,-86.7743531
5/22/16,271554.45,New Orleans,29.9499323,-90.0701156
5/22/16,1586647.62,New York,40.7308619,-73.9871558
5/22/16,4609250.24,Northeast,NaN,NaN 
5/22/16,433251.71,Northern New England,NaN,NaN 
5/22/16,312532.64,Orlando,28.5421097,-81.3790388
5/22/16,459980.05,Philadelphia,39.9524152,-75.1635755
5/22/16,1063411.38,Phoenix Tucson,32.1706314,-110.8767957
5/22/16,113857.64,Pittsburgh,40.4416941,-79.9900861
5/22/16,2248726.67,Plains,NaN,NaN 
5/22/16,689730.64,Portland,45.5202471,-122.6741949
5/22/16,288374.18,Raleigh Greensboro,36.080299,-79.758384
5/22/16,271979.26,Richmond Norfolk,37.5675205,-77.4674126
5/22/16,171189.02,Roanoke,37.274532,-79.96020968
5/22/16,488201.43,Sacramento,38.5815719,-121.4943996
5/22/16,569349.05,San Diego,32.7174209,-117.1627714
5/22/16,817923.28,San Francisco,37.7647993,-122.4629897
5/22/16,726064.91,Seattle,47.6038321,-122.3300624
5/22/16,343576.29,South Carolina,33.6874388,-80.4363743
5/22/16,6680323.25,SouthCentral,NaN,NaN 
5/22/16,3416062.07,Southeast,NaN,NaN 
5/22/16,100552.55,Spokane,47.6579425,-117.4212265
5/22/16,279392.4,St Louis,38.6272733,-90.1978889
5/22/16,72636.09,Syracuse,43.0481221,-76.1474244
5/22/16,327249.29,Tampa,27.9477595,-82.458444
5/22/16,36958035.51,TotalUS,NaN,NaN 
5/22/16,6642111.52,West,NaN,NaN 
5/22/16,857842.32,West Texas New Mexico,26.2711968,-98.3266103
5/22/16,1193.06,Albany,42.6511674,-73.754968
5/22/16,11405.47,Atlanta,33.7490987,-84.3901849
5/22/16,22054.1,Baltimore Washington,39.2908816,-76.610759
5/22/16,2779.2,Boise,43.61656,-116.200835
5/22/16,18030.82,Boston,42.3602534,-71.0582912
5/22/16,8382.59,Buffalo Rochester,43.1519085,-77.659047
5/22/16,211081.29,California,36.7014631,-118.7559974
5/22/16,5433.16,Charlotte,35.2270869,-80.8431268
5/22/16,45768.24,Chicago,41.8755616,-87.6244212
5/22/16,14720.61,Cincinnati Dayton,39.1099604,-84.537681
5/22/16,6711.12,Columbus,39.9622601,-83.0007065
5/22/16,24210.7,Dallas Fort Worth,32.58958,-96.9697268
5/22/16,49143.63,Denver,39.7391428,-104.984696
5/22/16,24932.62,Detroit,42.3315509,-83.0466403
5/22/16,1610.27,Grand Rapids,42.9632405,-85.6678639
5/22/16,141771.45,GreatLakes,NaN,NaN 
5/22/16,8511.92,Harrisburg Scranton,41.4086874,-75.6621294
5/22/16,10501.75,Hartford Springfield,42.1184111,-72.8573671
5/22/16,28571.29,Houston,29.7589382,-95.3676974
5/22/16,3722.4,Indianapolis,39.7683331,-86.1583502
5/22/16,3862.88,Jacksonville,30.3321838,-81.655651
5/22/16,17710.51,Las Vegas,36.1662859,-115.149225
5/22/16,115978.52,Los Angeles,34.0536834,-118.2427669
5/22/16,2178.13,Louisville,38.2542376,-85.759407
5/22/16,5366.43,Miami Ft Lauderdale,26.0917308,-80.1359398
5/22/16,109558.94,Midsouth,NaN,NaN 
5/22/16,11734.73,Nashville,36.1622296,-86.7743531
5/22/16,1581.74,New Orleans,29.9499323,-90.0701156
5/22/16,44794.06,New York,40.7308619,-73.9871558
5/22/16,134280.15,Northeast,NaN,NaN 
5/22/16,7645.75,Northern New England,NaN,NaN 
5/22/16,6642.88,Orlando,28.5421097,-81.3790388
5/22/16,11516.4,Philadelphia,39.9524152,-75.1635755
5/22/16,14664.1,Phoenix Tucson,32.1706314,-110.8767957
5/22/16,1978.61,Pittsburgh,40.4416941,-79.9900861
5/22/16,53325.35,Plains,NaN,NaN 
5/22/16,56942.79,Portland,45.5202471,-122.6741949
5/22/16,8390.24,Raleigh Greensboro,36.080299,-79.758384
5/22/16,11131.05,Richmond Norfolk,37.5675205,-77.4674126
5/22/16,12266.68,Roanoke,37.274532,-79.96020968
5/22/16,8439.22,Sacramento,38.5815719,-121.4943996
5/22/16,21361.58,San Diego,32.7174209,-117.1627714
5/22/16,30292.77,San Francisco,37.7647993,-122.4629897
5/22/16,53707.4,Seattle,47.6038321,-122.3300624
5/22/16,9809.46,South Carolina,33.6874388,-80.4363743
5/22/16,130641.29,SouthCentral,NaN,NaN 
5/22/16,63165.58,Southeast,NaN,NaN 
5/22/16,3894.15,Spokane,47.6579425,-117.4212265
5/22/16,5259.2,St Louis,38.6272733,-90.1978889
5/22/16,3696.52,Syracuse,43.0481221,-76.1474244
5/22/16,5378.15,Tampa,27.9477595,-82.458444
5/22/16,1165715.01,TotalUS,NaN,NaN 
5/22/16,321890.92,West,NaN,NaN 
5/22/16,30983.48,West Texas New Mexico,26.2711968,-98.3266103
5/29/16,127812.25,Albany,42.6511674,-73.754968
5/29/16,691344.07,Atlanta,33.7490987,-84.3901849
5/29/16,890196.73,Baltimore Washington,39.2908816,-76.610759
5/29/16,82549.14,Boise,43.61656,-116.200835
5/29/16,673496.13,Boston,42.3602534,-71.0582912
5/29/16,147423.25,Buffalo Rochester,43.1519085,-77.659047
5/29/16,6700986.44,California,36.7014631,-118.7559974
5/29/16,235009.02,Charlotte,35.2270869,-80.8431268
5/29/16,958566.68,Chicago,41.8755616,-87.6244212
5/29/16,268328.36,Cincinnati Dayton,39.1099604,-84.537681
5/29/16,201747.62,Columbus,39.9622601,-83.0007065
5/29/16,1354696.91,Dallas Fort Worth,32.58958,-96.9697268
5/29/16,977871.04,Denver,39.7391428,-104.984696
5/29/16,348557.33,Detroit,42.3315509,-83.0466403
5/29/16,193459.52,Grand Rapids,42.9632405,-85.6678639
5/29/16,3925300.14,GreatLakes,NaN,NaN 
5/29/16,280015.07,Harrisburg Scranton,41.4086874,-75.6621294
5/29/16,382443.83,Hartford Springfield,42.1184111,-72.8573671
5/29/16,1128598.95,Houston,29.7589382,-95.3676974
5/29/16,210386.61,Indianapolis,39.7683331,-86.1583502
5/29/16,242168.85,Jacksonville,30.3321838,-81.655651
5/29/16,391993.97,Las Vegas,36.1662859,-115.149225
5/29/16,3203935.53,Los Angeles,34.0536834,-118.2427669
5/29/16,109060.73,Louisville,38.2542376,-85.759407
5/29/16,849097.69,Miami Ft Lauderdale,26.0917308,-80.1359398
5/29/16,3349139.43,Midsouth,NaN,NaN 
5/29/16,238624.36,Nashville,36.1622296,-86.7743531
5/29/16,300077.74,New Orleans,29.9499323,-90.0701156
5/29/16,1827100.26,New York,40.7308619,-73.9871558
5/29/16,5141314.86,Northeast,NaN,NaN 
5/29/16,499944.01,Northern New England,NaN,NaN 
5/29/16,481068.52,Orlando,28.5421097,-81.3790388
5/29/16,484287.12,Philadelphia,39.9524152,-75.1635755
5/29/16,1342825.39,Phoenix Tucson,32.1706314,-110.8767957
5/29/16,117486.96,Pittsburgh,40.4416941,-79.9900861
5/29/16,2265037.77,Plains,NaN,NaN 
5/29/16,832869.55,Portland,45.5202471,-122.6741949
5/29/16,295356.64,Raleigh Greensboro,36.080299,-79.758384
5/29/16,274103.16,Richmond Norfolk,37.5675205,-77.4674126
5/29/16,162618.02,Roanoke,37.274532,-79.96020968
5/29/16,489338.25,Sacramento,38.5815719,-121.4943996
5/29/16,576543.05,San Diego,32.7174209,-117.1627714
5/29/16,891069.03,San Francisco,37.7647993,-122.4629897
5/29/16,771235.53,Seattle,47.6038321,-122.3300624
5/29/16,441398.16,South Carolina,33.6874388,-80.4363743
5/29/16,6239677.27,SouthCentral,NaN,NaN 
5/29/16,4829487.03,Southeast,NaN,NaN 
5/29/16,109604.3,Spokane,47.6579425,-117.4212265
5/29/16,245482.03,St Louis,38.6272733,-90.1978889
5/29/16,82173.8,Syracuse,43.0481221,-76.1474244
5/29/16,532427.02,Tampa,27.9477595,-82.458444
5/29/16,40019075.24,TotalUS,NaN,NaN 
5/29/16,7568132.39,West,NaN,NaN 
5/29/16,985833.89,West Texas New Mexico,26.2711968,-98.3266103
5/29/16,1117.44,Albany,42.6511674,-73.754968
5/29/16,8848.72,Atlanta,33.7490987,-84.3901849
5/29/16,23435.02,Baltimore Washington,39.2908816,-76.610759
5/29/16,2206.16,Boise,43.61656,-116.200835
5/29/16,12652.15,Boston,42.3602534,-71.0582912
5/29/16,7055.5,Buffalo Rochester,43.1519085,-77.659047
5/29/16,203163.62,California,36.7014631,-118.7559974
5/29/16,5676.93,Charlotte,35.2270869,-80.8431268
5/29/16,65325.69,Chicago,41.8755616,-87.6244212
5/29/16,14695.59,Cincinnati Dayton,39.1099604,-84.537681
5/29/16,7507.51,Columbus,39.9622601,-83.0007065
5/29/16,27580.57,Dallas Fort Worth,32.58958,-96.9697268
5/29/16,34072.77,Denver,39.7391428,-104.984696
5/29/16,19412.28,Detroit,42.3315509,-83.0466403
5/29/16,1778.67,Grand Rapids,42.9632405,-85.6678639
5/29/16,161868.25,GreatLakes,NaN,NaN 
5/29/16,9117.05,Harrisburg Scranton,41.4086874,-75.6621294
5/29/16,8731.75,Hartford Springfield,42.1184111,-72.8573671
5/29/16,28717.52,Houston,29.7589382,-95.3676974
5/29/16,4126.64,Indianapolis,39.7683331,-86.1583502
5/29/16,4110.96,Jacksonville,30.3321838,-81.655651
5/29/16,22983.35,Las Vegas,36.1662859,-115.149225
5/29/16,111714.45,Los Angeles,34.0536834,-118.2427669
5/29/16,1972.92,Louisville,38.2542376,-85.759407
5/29/16,5931.42,Miami Ft Lauderdale,26.0917308,-80.1359398
5/29/16,110144.07,Midsouth,NaN,NaN 
5/29/16,11609.26,Nashville,36.1622296,-86.7743531
5/29/16,1035,New Orleans,29.9499323,-90.0701156
5/29/16,34505.47,New York,40.7308619,-73.9871558
5/29/16,111097.01,Northeast,NaN,NaN 
5/29/16,4901.16,Northern New England,NaN,NaN 
5/29/16,7278.69,Orlando,28.5421097,-81.3790388
5/29/16,10738.68,Philadelphia,39.9524152,-75.1635755
5/29/16,19187.81,Phoenix Tucson,32.1706314,-110.8767957
5/29/16,7189.09,Pittsburgh,40.4416941,-79.9900861
5/29/16,40907.26,Plains,NaN,NaN 
5/29/16,34897.73,Portland,45.5202471,-122.6741949
5/29/16,8580.11,Raleigh Greensboro,36.080299,-79.758384
5/29/16,11411.49,Richmond Norfolk,37.5675205,-77.4674126
5/29/16,9933.8,Roanoke,37.274532,-79.96020968
5/29/16,9333.72,Sacramento,38.5815719,-121.4943996
5/29/16,18843.84,San Diego,32.7174209,-117.1627714
5/29/16,28707.18,San Francisco,37.7647993,-122.4629897
5/29/16,39722.85,Seattle,47.6038321,-122.3300624
5/29/16,9383.7,South Carolina,33.6874388,-80.4363743
5/29/16,144179.65,SouthCentral,NaN,NaN 
5/29/16,64136.98,Southeast,NaN,NaN 
5/29/16,2979.01,Spokane,47.6579425,-117.4212265
5/29/16,4151.27,St Louis,38.6272733,-90.1978889
5/29/16,2913.64,Syracuse,43.0481221,-76.1474244
5/29/16,6565.11,Tampa,27.9477595,-82.458444
5/29/16,1085152.56,TotalUS,NaN,NaN 
5/29/16,249655.68,West,NaN,NaN 
5/29/16,47067.58,West Texas New Mexico,26.2711968,-98.3266103
6/5/16,115857.12,Albany,42.6511674,-73.754968
6/5/16,691201.38,Atlanta,33.7490987,-84.3901849
6/5/16,860858.18,Baltimore Washington,39.2908816,-76.610759
6/5/16,95948.06,Boise,43.61656,-116.200835
6/5/16,634989.55,Boston,42.3602534,-71.0582912
6/5/16,173445.42,Buffalo Rochester,43.1519085,-77.659047
6/5/16,7365675.31,California,36.7014631,-118.7559974
6/5/16,209797.27,Charlotte,35.2270869,-80.8431268
6/5/16,885602.82,Chicago,41.8755616,-87.6244212
